movement_0,movement_1,movement_2,movement_3,movement_4,movement_5,movement_6,movement_7,movement_8,movement_9,movement_10,movement_11,movement_12,movement_13,movement_14,movement_15,movement_16,movement_17,movement_18,movement_19,movement_20,movement_21,movement_22,movement_23,movement_24,movement_25,movement_26,movement_27,movement_28,movement_29,movement_30,movement_31,movement_32,movement_33,movement_34,movement_35,label
640.0,219.1304347826087,640.0,250.43478260869568,612.1739130434783,250.43478260869568,556.5217391304348,281.7391304347826,528.695652173913,297.39130434782606,695.6521739130435,266.0869565217391,667.8260869565217,297.39130434782606,612.1739130434783,281.7391304347826,556.5217391304348,328.69565217391306,473.0434782608696,328.69565217391306,473.0434782608696,391.3043478260869,612.1739130434783,344.3478260869565,584.3478260869565,344.3478260869565,584.3478260869565,438.2608695652174,0.0,0.0,667.8260869565217,219.1304347826087,0.0,0.0,695.6521739130435,234.7826086956522,1
808.2608695652174,445.2173913043478,955.217391304348,845.9130434782609,624.5652173913044,890.4347826086956,440.8695652173913,1202.0869565217392,293.9130434782609,1558.2608695652175,1285.8695652173913,890.4347826086956,1359.3478260869565,1380.1739130434785,1212.391304347826,1691.8260869565215,771.5217391304348,1513.7391304347825,587.8260869565217,1780.8695652173913,551.0869565217391,1736.3478260869565,0.0,0.0,0.0,0.0,0.0,0.0,698.0434782608696,356.17391304347825,918.4782608695652,311.6521739130435,587.8260869565217,534.2608695652174,1102.1739130434785,400.69565217391306,1
584.3478260869565,234.7826086956522,640.0,234.7826086956522,528.695652173913,234.7826086956522,500.8695652173913,266.0869565217391,473.0434782608696,344.3478260869565,723.4782608695652,250.43478260869568,751.304347826087,344.3478260869565,695.6521739130435,422.60869565217394,723.4782608695652,297.39130434782606,0.0,0.0,1085.2173913043478,266.0869565217391,806.9565217391304,281.7391304347826,946.0869565217392,344.3478260869565,1085.2173913043478,266.0869565217391,528.695652173913,219.1304347826087,612.1739130434783,219.1304347826087,0.0,0.0,667.8260869565217,172.17391304347825,1
612.1739130434783,360.0,695.6521739130435,391.3043478260869,556.5217391304348,406.9565217391304,528.695652173913,563.4782608695652,500.8695652173913,688.695652173913,806.9565217391304,375.6521739130435,890.4347826086956,516.5217391304348,890.4347826086956,657.3913043478261,723.4782608695652,641.7391304347826,0.0,0.0,0.0,0.0,890.4347826086956,626.0869565217391,0.0,0.0,0.0,0.0,528.695652173913,344.3478260869565,640.0,313.0434782608696,0.0,0.0,723.4782608695652,266.0869565217391,1
634.8478260869565,356.3478260869565,768.5,534.5217391304348,634.8478260869565,579.0652173913044,534.6086956521739,668.1521739130435,467.7826086956522,801.7826086956521,935.5652173913044,489.9782608695652,1035.804347826087,623.6086956521739,1069.2173913043478,712.695652173913,701.6739130434783,1024.5,0.0,0.0,0.0,0.0,902.1521739130436,935.4130434782608,0.0,0.0,0.0,0.0,601.4347826086956,356.3478260869565,668.2608695652174,311.80434782608694,0.0,0.0,835.3260869565217,356.3478260869565,1
626.0869565217391,406.9565217391304,480.0,422.60869565217394,480.0,453.9130434782609,480.0,579.1304347826087,542.6086956521739,547.8260869565217,480.0,391.3043478260869,0.0,0.0,521.7391304347826,516.5217391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.0869565217391,391.3043478260869,0.0,0.0,521.7391304347826,391.3043478260869,0.0,0.0,0
306.0869565217391,344.3478260869565,500.8695652173913,360.0,500.8695652173913,328.69565217391306,0.0,0.0,0.0,0.0,473.0434782608696,406.9565217391304,612.1739130434783,547.8260869565217,0.0,0.0,0.0,0.0,1029.5652173913045,406.9565217391304,0.0,0.0,751.304347826087,344.3478260869565,0.0,0.0,0.0,0.0,0.0,0.0,306.0869565217391,313.0434782608696,0.0,0.0,361.7391304347826,328.69565217391306,0
0.0,0.0,779.1304347826087,328.69565217391306,751.304347826087,328.69565217391306,695.6521739130435,406.9565217391304,667.8260869565217,516.5217391304348,751.304347826087,313.0434782608696,333.9130434782609,344.3478260869565,0.0,0.0,556.5217391304348,281.7391304347826,556.5217391304348,438.2608695652174,417.39130434782606,469.5652173913044,584.3478260869565,297.39130434782606,361.7391304347826,344.3478260869565,0.0,0.0,0.0,0.0,0.0,0.0,806.9565217391304,328.69565217391306,0.0,0.0,0
361.7391304347826,391.3043478260869,500.8695652173913,234.7826086956522,500.8695652173913,203.4782608695652,0.0,0.0,0.0,0.0,528.695652173913,281.7391304347826,612.1739130434783,422.60869565217394,445.2173913043478,422.60869565217394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834.7826086956521,406.9565217391304,0.0,0.0,333.9130434782609,406.9565217391304,361.7391304347826,344.3478260869565,0.0,0.0,389.5652173913044,234.7826086956522,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.7391304347826,281.7391304347826,0.0,0.0,0
311.6521739130435,601.0434782608696,267.1304347826087,701.2173913043479,89.04347826086956,734.6086956521739,0.0,968.3478260869564,0.0,1168.695652173913,445.2173913043478,667.8260869565217,578.7826086956521,734.6086956521739,801.3913043478261,701.2173913043479,178.08695652173913,1101.9130434782608,133.56521739130434,1268.8695652173913,356.17391304347825,1502.608695652174,400.69565217391306,1068.5217391304348,623.304347826087,1101.9130434782608,534.2608695652174,1302.2608695652175,222.6086956521739,567.6521739130435,356.17391304347825,534.2608695652174,133.56521739130434,601.0434782608696,400.69565217391306,534.2608695652174,1
356.17391304347825,701.2173913043479,712.3478260869565,801.3913043478261,534.2608695652174,968.3478260869564,1958.9565217391305,801.3913043478261,623.304347826087,1402.4347826086955,667.8260869565217,567.6521739130435,712.3478260869565,367.3043478260869,623.304347826087,166.95652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.1739130434785,701.2173913043479,0.0,0.0,267.1304347826087,734.6086956521739,400.69565217391306,601.0434782608696,267.1304347826087,834.7826086956521,534.2608695652174,567.6521739130435,1
876.5217391304348,610.4347826086956,918.2608695652174,657.3913043478261,793.0434782608696,633.9130434782609,0.0,0.0,0.0,0.0,1043.4782608695652,680.8695652173913,0.0,0.0,1126.9565217391305,633.9130434782609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876.5217391304348,586.9565217391304,918.2608695652174,610.4347826086956,0.0,0.0,1043.4782608695652,516.5217391304348,1
901.5652173913044,445.2173913043478,834.7826086956521,534.2608695652174,634.4347826086956,534.2608695652174,601.0434782608696,801.3913043478261,834.7826086956521,667.8260869565217,1035.1304347826087,578.7826086956521,1135.304347826087,845.9130434782609,1101.9130434782608,1113.0434782608695,701.2173913043479,1246.608695652174,0.0,0.0,0.0,0.0,968.3478260869564,1246.608695652174,0.0,0.0,0.0,0.0,868.1739130434783,356.17391304347825,968.3478260869564,400.69565217391306,734.6086956521739,356.17391304347825,1035.1304347826087,445.2173913043478,1
626.0869565217391,234.7826086956522,751.304347826087,258.2608695652174,793.0434782608696,234.7826086956522,0.0,0.0,0.0,0.0,709.5652173913044,281.7391304347826,626.0869565217391,399.1304347826087,626.0869565217391,375.6521739130435,1126.9565217391305,375.6521739130435,0.0,0.0,0.0,0.0,1001.7391304347826,399.1304347826087,793.0434782608696,469.5652173913044,0.0,0.0,0.0,0.0,584.3478260869565,211.30434782608697,0.0,0.0,667.8260869565217,211.30434782608697,1
835.3260869565217,489.9782608695652,768.5,712.695652173913,601.4347826086956,668.1521739130435,434.3695652173913,712.695652173913,200.4782608695652,668.1521739130435,935.5652173913044,757.2391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801.9130434782609,445.4347826086956,902.1521739130436,489.9782608695652,701.6739130434783,489.9782608695652,968.9782608695652,579.0652173913044,1
941.304347826087,301.30434782608694,828.3478260869565,426.8478260869565,753.0434782608696,426.8478260869565,677.7391304347826,577.5,640.0869565217391,451.9565217391304,978.9565217391304,401.7391304347826,1054.2608695652175,426.8478260869565,1016.608695652174,326.4130434782609,790.695652173913,728.1521739130435,640.0869565217391,677.9347826086956,715.3913043478261,853.695652173913,941.304347826087,728.1521739130435,1054.2608695652175,703.0434782608696,866.0,853.695652173913,903.6521739130436,276.19565217391306,941.304347826087,276.19565217391306,753.0434782608696,326.4130434782609,0.0,0.0,1
354.7826086956522,406.9565217391304,438.2608695652174,422.60869565217394,417.39130434782606,485.2173913043478,542.6086956521739,500.8695652173913,563.4782608695652,500.8695652173913,459.1304347826087,360.0,563.4782608695652,375.6521739130435,584.3478260869565,453.9130434782609,0.0,0.0,709.5652173913044,422.60869565217394,751.304347826087,422.60869565217394,605.2173913043479,391.3043478260869,709.5652173913044,406.9565217391304,751.304347826087,422.60869565217394,333.9130434782609,422.60869565217394,354.7826086956522,360.0,333.9130434782609,453.9130434782609,396.5217391304348,344.3478260869565,1
150.2608695652174,77.91304347826087,150.2608695652174,128.0,105.7391304347826,116.8695652173913,77.91304347826087,189.2173913043478,0.0,0.0,200.34782608695653,133.56521739130434,222.6086956521739,194.7826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.1304347826087,61.21739130434783,172.52173913043478,72.34782608695652,122.43478260869566,72.34782608695652,194.7826086956522,83.47826086956522,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.8695652173913,187.82608695652172,751.304347826087,281.7391304347826,779.1304347826087,344.3478260869565,751.304347826087,453.9130434782609,0.0,0.0,584.3478260869565,125.21739130434784,0.0,0.0,0.0,0.0,584.3478260869565,109.56521739130434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.3478260869565,203.4782608695652,0
187.82608695652172,422.60869565217394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.4782608695652,344.3478260869565,125.21739130434784,516.5217391304348,83.47826086956522,485.2173913043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.95652173913044,438.2608695652174,166.95652173913044,391.3043478260869,0.0,0.0,542.6086956521739,172.17391304347825,0
459.1304347826087,360.0,480.0,391.3043478260869,417.39130434782606,391.3043478260869,375.6521739130435,469.5652173913044,354.7826086956522,532.1739130434783,563.4782608695652,406.9565217391304,584.3478260869565,485.2173913043478,563.4782608695652,547.8260869565217,480.0,532.1739130434783,438.2608695652174,453.9130434782609,459.1304347826087,532.1739130434783,584.3478260869565,532.1739130434783,0.0,0.0,0.0,0.0,417.39130434782606,344.3478260869565,480.0,328.69565217391306,396.5217391304348,344.3478260869565,521.7391304347826,328.69565217391306,1
500.0,195.65217391304347,565.2173913043479,391.3043478260869,478.2608695652174,369.5652173913044,282.60869565217394,478.2608695652174,195.65217391304347,434.7826086956522,673.9130434782609,413.0434782608696,760.8695652173913,543.4782608695652,0.0,0.0,521.7391304347826,739.1304347826087,369.5652173913044,717.3913043478261,521.7391304347826,826.0869565217391,673.9130434782609,739.1304347826087,0.0,0.0,0.0,0.0,500.0,173.91304347826087,565.2173913043479,173.91304347826087,0.0,0.0,652.1739130434783,260.8695652173913,1
834.7826086956521,211.30434782608697,793.0434782608696,258.2608695652174,751.304347826087,281.7391304347826,709.5652173913044,352.17391304347825,751.304347826087,422.60869565217394,834.7826086956521,258.2608695652174,876.5217391304348,328.69565217391306,960.0,328.69565217391306,793.0434782608696,422.60869565217394,793.0434782608696,493.0434782608696,960.0,469.5652173913044,876.5217391304348,399.1304347826087,1043.4782608695652,446.0869565217391,1043.4782608695652,422.60869565217394,793.0434782608696,187.82608695652172,834.7826086956521,187.82608695652172,751.304347826087,187.82608695652172,876.5217391304348,164.34782608695653,1
521.7391304347826,313.0434782608696,375.6521739130435,297.39130434782606,354.7826086956522,344.3478260869565,354.7826086956522,453.9130434782609,375.6521739130435,532.1739130434783,417.39130434782606,266.0869565217391,480.0,344.3478260869565,459.1304347826087,391.3043478260869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.8695652173913,297.39130434782606,542.6086956521739,281.7391304347826,396.5217391304348,266.0869565217391,0.0,0.0,0
333.9130434782609,328.69565217391306,500.8695652173913,360.0,695.6521739130435,313.0434782608696,0.0,0.0,0.0,0.0,445.2173913043478,406.9565217391304,361.7391304347826,500.8695652173913,306.0869565217391,453.9130434782609,0.0,0.0,973.9130434782608,344.3478260869565,1001.7391304347826,344.3478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.9130434782609,313.0434782608696,0.0,0.0,389.5652173913044,344.3478260869565,0
634.4347826086956,712.3478260869565,467.4782608695652,801.3913043478261,434.0869565217391,890.4347826086956,500.8695652173913,1068.5217391304348,634.4347826086956,1246.608695652174,467.4782608695652,756.8695652173913,667.8260869565217,623.304347826087,734.6086956521739,578.7826086956521,434.0869565217391,1202.0869565217392,1502.608695652174,311.6521739130435,1502.608695652174,489.7391304347826,500.8695652173913,1157.5652173913045,667.8260869565217,1291.1304347826087,1502.608695652174,489.7391304347826,601.0434782608696,667.8260869565217,634.4347826086956,667.8260869565217,400.69565217391306,667.8260869565217,0.0,0.0,1
695.6521739130435,219.1304347826087,584.3478260869565,266.0869565217391,556.5217391304348,266.0869565217391,0.0,0.0,806.9565217391304,438.2608695652174,0.0,0.0,0.0,0.0,0.0,0.0,612.1739130434783,406.9565217391304,723.4782608695652,250.43478260869568,723.4782608695652,391.3043478260869,556.5217391304348,406.9565217391304,695.6521739130435,250.43478260869568,0.0,0.0,695.6521739130435,219.1304347826087,695.6521739130435,219.1304347826087,0.0,0.0,0.0,0.0,0
500.8695652173913,297.39130434782606,521.7391304347826,328.69565217391306,438.2608695652174,328.69565217391306,438.2608695652174,406.9565217391304,459.1304347826087,485.2173913043478,626.0869565217391,281.7391304347826,584.3478260869565,453.9130434782609,542.6086956521739,516.5217391304348,542.6086956521739,438.2608695652174,0.0,0.0,0.0,0.0,709.5652173913044,422.60869565217394,605.2173913043479,453.9130434782609,0.0,0.0,459.1304347826087,281.7391304347826,521.7391304347826,281.7391304347826,417.39130434782606,266.0869565217391,563.4782608695652,250.43478260869568,1
626.0869565217391,391.3043478260869,500.8695652173913,375.6521739130435,438.2608695652174,391.3043478260869,396.5217391304348,469.5652173913044,480.0,516.5217391304348,584.3478260869565,375.6521739130435,563.4782608695652,438.2608695652174,563.4782608695652,453.9130434782609,333.9130434782609,360.0,187.82608695652172,422.60869565217394,146.08695652173913,313.0434782608696,396.5217391304348,422.60869565217394,0.0,0.0,146.08695652173913,328.69565217391306,605.2173913043479,375.6521739130435,626.0869565217391,375.6521739130435,521.7391304347826,360.0,0.0,0.0,1
918.2608695652174,375.6521739130435,793.0434782608696,469.5652173913044,709.5652173913044,469.5652173913044,709.5652173913044,633.9130434782609,834.7826086956521,610.4347826086956,876.5217391304348,446.0869565217391,960.0,563.4782608695652,960.0,657.3913043478261,751.304347826087,727.8260869565217,0.0,0.0,0.0,0.0,876.5217391304348,704.3478260869565,0.0,0.0,0.0,0.0,876.5217391304348,352.17391304347825,918.2608695652174,352.17391304347825,751.304347826087,375.6521739130435,0.0,0.0,1
271.30434782608694,422.60869565217394,396.5217391304348,406.9565217391304,417.39130434782606,360.0,0.0,0.0,0.0,0.0,480.0,453.9130434782609,313.0434782608696,485.2173913043478,250.43478260869568,485.2173913043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.43478260869568,422.60869565217394,271.30434782608694,375.6521739130435,250.43478260869568,453.9130434782609,333.9130434782609,360.0,0
801.3913043478261,489.7391304347826,901.5652173913044,667.8260869565217,768.0,667.8260869565217,534.2608695652174,712.3478260869565,701.2173913043479,667.8260869565217,1035.1304347826087,667.8260869565217,1168.695652173913,756.8695652173913,968.3478260869564,667.8260869565217,634.4347826086956,1202.0869565217392,434.0869565217391,1335.6521739130435,667.8260869565217,1558.2608695652175,868.1739130434783,1291.1304347826087,868.1739130434783,1513.7391304347825,667.8260869565217,1780.8695652173913,768.0,445.2173913043478,868.1739130434783,400.69565217391306,0.0,0.0,1035.1304347826087,534.2608695652174,1
626.0869565217391,313.0434782608696,563.4782608695652,360.0,542.6086956521739,297.39130434782606,459.1304347826087,266.0869565217391,459.1304347826087,250.43478260869568,563.4782608695652,406.9565217391304,396.5217391304348,375.6521739130435,208.69565217391303,297.39130434782606,0.0,0.0,0.0,0.0,0.0,0.0,375.6521739130435,375.6521739130435,0.0,0.0,0.0,0.0,626.0869565217391,297.39130434782606,626.0869565217391,344.3478260869565,626.0869565217391,297.39130434782606,646.9565217391304,375.6521739130435,0
634.8478260869565,311.80434782608694,735.0869565217391,534.5217391304348,568.0217391304348,579.0652173913044,334.1304347826087,579.0652173913044,300.7173913043478,400.89130434782606,902.1521739130436,534.5217391304348,1069.2173913043478,668.1521739130435,1236.2826086956522,801.7826086956521,701.6739130434783,1113.5869565217392,634.8478260869565,1113.5869565217392,768.5,1737.195652173913,935.5652173913044,1069.0434782608695,1002.391304347826,1247.2173913043478,868.7391304347826,1737.195652173913,601.4347826086956,311.80434782608694,701.6739130434783,311.80434782608694,0.0,0.0,835.3260869565217,400.89130434782606,1
646.9565217391304,297.39130434782606,542.6086956521739,328.69565217391306,584.3478260869565,328.69565217391306,584.3478260869565,469.5652173913044,605.2173913043479,485.2173913043478,500.8695652173913,313.0434782608696,605.2173913043479,391.3043478260869,646.9565217391304,391.3043478260869,438.2608695652174,453.9130434782609,0.0,0.0,0.0,0.0,375.6521739130435,406.9565217391304,0.0,0.0,0.0,0.0,646.9565217391304,281.7391304347826,0.0,0.0,605.2173913043479,281.7391304347826,0.0,0.0,0
1043.4782608695652,469.5652173913044,1001.7391304347826,540.0,918.2608695652174,563.4782608695652,918.2608695652174,727.8260869565217,1001.7391304347826,821.7391304347826,1085.2173913043478,540.0,0.0,0.0,0.0,0.0,876.5217391304348,633.9130434782609,1168.695652173913,704.3478260869565,0.0,0.0,1043.4782608695652,633.9130434782609,1210.4347826086955,704.3478260869565,0.0,0.0,1001.7391304347826,446.0869565217391,1043.4782608695652,446.0869565217391,960.0,446.0869565217391,0.0,0.0,1
918.2608695652174,344.3478260869565,779.1304347826087,313.0434782608696,751.304347826087,344.3478260869565,779.1304347826087,469.5652173913044,918.2608695652174,563.4782608695652,834.7826086956521,297.39130434782606,862.6086956521739,375.6521739130435,862.6086956521739,469.5652173913044,584.3478260869565,360.0,556.5217391304348,500.8695652173913,445.2173913043478,438.2608695652174,695.6521739130435,375.6521739130435,0.0,0.0,417.39130434782606,344.3478260869565,890.4347826086956,313.0434782608696,918.2608695652174,313.0434782608696,806.9565217391304,281.7391304347826,0.0,0.0,1
563.4782608695652,266.0869565217391,500.8695652173913,313.0434782608696,438.2608695652174,313.0434782608696,313.0434782608696,375.6521739130435,500.8695652173913,391.3043478260869,563.4782608695652,313.0434782608696,563.4782608695652,375.6521739130435,542.6086956521739,391.3043478260869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.7391304347826,234.7826086956522,584.3478260869565,250.43478260869568,480.0,234.7826086956522,0.0,0.0,0
730.4347826086956,219.1304347826087,646.9565217391304,328.69565217391306,605.2173913043479,266.0869565217391,0.0,0.0,542.6086956521739,203.4782608695652,667.8260869565217,406.9565217391304,626.0869565217391,469.5652173913044,83.47826086956522,234.7826086956522,396.5217391304348,281.7391304347826,187.82608695652172,297.39130434782606,83.47826086956522,234.7826086956522,375.6521739130435,344.3478260869565,229.56521739130437,297.39130434782606,83.47826086956522,234.7826086956522,730.4347826086956,203.4782608695652,772.1739130434783,234.7826086956522,0.0,0.0,772.1739130434783,328.69565217391306,1
723.4782608695652,547.8260869565217,779.1304347826087,500.8695652173913,640.0,469.5652173913044,612.1739130434783,516.5217391304348,667.8260869565217,626.0869565217391,918.2608695652174,516.5217391304348,890.4347826086956,610.4347826086956,751.304347826087,688.695652173913,695.6521739130435,594.7826086956521,473.0434782608696,657.3913043478261,0.0,0.0,834.7826086956521,626.0869565217391,0.0,0.0,0.0,0.0,723.4782608695652,547.8260869565217,723.4782608695652,532.1739130434783,0.0,0.0,862.6086956521739,438.2608695652174,1
556.5217391304348,406.9565217391304,556.5217391304348,406.9565217391304,500.8695652173913,391.3043478260869,500.8695652173913,453.9130434782609,473.0434782608696,485.2173913043478,612.1739130434783,406.9565217391304,612.1739130434783,453.9130434782609,584.3478260869565,500.8695652173913,556.5217391304348,438.2608695652174,556.5217391304348,469.5652173913044,0.0,0.0,612.1739130434783,438.2608695652174,640.0,453.9130434782609,584.3478260869565,500.8695652173913,528.695652173913,406.9565217391304,556.5217391304348,406.9565217391304,528.695652173913,391.3043478260869,584.3478260869565,391.3043478260869,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,375.6521739130435,584.3478260869565,469.5652173913044,667.8260869565217,453.9130434782609,640.0,360.0,500.8695652173913,313.0434782608696,473.0434782608696,422.60869565217394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
634.8478260869565,445.4347826086956,768.5,757.2391304347826,501.19565217391306,712.695652173913,267.30434782608694,489.9782608695652,0.0,0.0,1035.804347826087,801.7826086956521,1369.9347826086955,757.2391304347826,1470.1739130434785,445.4347826086956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.8478260869565,356.3478260869565,801.9130434782609,400.89130434782606,0.0,0.0,1002.391304347826,579.0652173913044,1
584.3478260869565,140.8695652173913,584.3478260869565,203.4782608695652,500.8695652173913,203.4782608695652,0.0,0.0,0.0,0.0,667.8260869565217,203.4782608695652,751.304347826087,203.4782608695652,834.7826086956521,187.82608695652172,528.695652173913,391.3043478260869,0.0,0.0,0.0,0.0,667.8260869565217,391.3043478260869,0.0,0.0,0.0,0.0,556.5217391304348,125.21739130434784,612.1739130434783,125.21739130434784,528.695652173913,140.8695652173913,640.0,140.8695652173913,0
417.39130434782606,297.39130434782606,542.6086956521739,328.69565217391306,563.4782608695652,313.0434782608696,0.0,0.0,521.7391304347826,469.5652173913044,500.8695652173913,360.0,417.39130434782606,500.8695652173913,0.0,0.0,751.304347826087,375.6521739130435,0.0,0.0,0.0,0.0,709.5652173913044,406.9565217391304,709.5652173913044,547.8260869565217,834.7826086956521,532.1739130434783,0.0,0.0,417.39130434782606,297.39130434782606,521.7391304347826,250.43478260869568,438.2608695652174,297.39130434782606,1
934.9565217391304,489.7391304347826,968.3478260869564,756.8695652173913,768.0,756.8695652173913,534.2608695652174,801.3913043478261,267.1304347826087,667.8260869565217,1168.695652173913,756.8695652173913,1369.0434782608695,934.9565217391304,0.0,0.0,834.7826086956521,1380.1739130434785,634.4347826086956,1202.0869565217392,1001.7391304347826,1780.8695652173913,1101.9130434782608,1380.1739130434785,1335.6521739130435,1602.7826086956522,0.0,0.0,868.1739130434783,489.7391304347826,1001.7391304347826,445.2173913043478,801.3913043478261,578.7826086956521,1135.304347826087,578.7826086956521,1
563.4782608695652,297.39130434782606,500.8695652173913,360.0,480.0,360.0,521.7391304347826,438.2608695652174,605.2173913043479,500.8695652173913,521.7391304347826,375.6521739130435,542.6086956521739,438.2608695652174,584.3478260869565,485.2173913043478,313.0434782608696,438.2608695652174,166.95652173913044,500.8695652173913,146.08695652173913,453.9130434782609,333.9130434782609,469.5652173913044,0.0,0.0,146.08695652173913,453.9130434782609,542.6086956521739,281.7391304347826,563.4782608695652,281.7391304347826,480.0,297.39130434782606,0.0,0.0,1
313.0434782608696,344.3478260869565,396.5217391304348,375.6521739130435,354.7826086956522,360.0,333.9130434782609,391.3043478260869,271.30434782608694,438.2608695652174,459.1304347826087,391.3043478260869,459.1304347826087,485.2173913043478,375.6521739130435,500.8695652173913,500.8695652173913,406.9565217391304,0.0,0.0,751.304347826087,360.0,563.4782608695652,344.3478260869565,646.9565217391304,406.9565217391304,751.304347826087,360.0,313.0434782608696,313.0434782608696,354.7826086956522,313.0434782608696,0.0,0.0,417.39130434782606,313.0434782608696,1
178.08695652173913,89.04347826086956,144.69565217391303,133.56521739130434,100.17391304347828,144.69565217391303,0.0,0.0,0.0,0.0,155.82608695652175,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.95652173913044,77.91304347826087,189.2173913043478,83.47826086956522,139.1304347826087,83.47826086956522,0.0,0.0,0
417.39130434782606,219.1304347826087,417.39130434782606,266.0869565217391,354.7826086956522,297.39130434782606,333.9130434782609,344.3478260869565,354.7826086956522,313.0434782608696,480.0,250.43478260869568,563.4782608695652,281.7391304347826,584.3478260869565,297.39130434782606,500.8695652173913,391.3043478260869,542.6086956521739,469.5652173913044,0.0,0.0,563.4782608695652,344.3478260869565,626.0869565217391,281.7391304347826,646.9565217391304,391.3043478260869,375.6521739130435,203.4782608695652,417.39130434782606,203.4782608695652,333.9130434782609,234.7826086956522,0.0,0.0,1
0.0,0.0,634.4347826086956,623.304347826087,701.2173913043479,578.7826086956521,801.3913043478261,534.2608695652174,734.6086956521739,489.7391304347826,567.6521739130435,623.304347826087,534.2608695652174,712.3478260869565,467.4782608695652,623.304347826087,768.0,801.3913043478261,801.3913043478261,801.3913043478261,834.7826086956521,934.9565217391304,634.4347826086956,845.9130434782609,634.4347826086956,934.9565217391304,701.2173913043479,1024.0,0.0,0.0,0.0,0.0,701.2173913043479,534.2608695652174,601.0434782608696,534.2608695652174,1
626.0869565217391,453.9130434782609,542.6086956521739,438.2608695652174,542.6086956521739,406.9565217391304,0.0,0.0,0.0,0.0,563.4782608695652,485.2173913043478,459.1304347826087,485.2173913043478,354.7826086956522,485.2173913043478,313.0434782608696,406.9565217391304,417.39130434782606,328.69565217391306,333.9130434782609,344.3478260869565,354.7826086956522,469.5652173913044,0.0,0.0,0.0,0.0,646.9565217391304,438.2608695652174,646.9565217391304,469.5652173913044,626.0869565217391,406.9565217391304,646.9565217391304,485.2173913043478,1
452.1739130434783,356.8695652173913,536.9565217391304,413.2173913043478,452.1739130434783,413.2173913043478,395.6521739130435,450.7826086956522,282.60869565217394,469.5652173913044,593.4782608695652,413.2173913043478,650.0,469.5652173913044,593.4782608695652,507.1304347826087,508.69565217391306,582.2608695652174,395.6521739130435,582.2608695652174,480.4347826086956,676.1739130434783,593.4782608695652,601.0434782608696,536.9565217391304,713.7391304347826,480.4347826086956,676.1739130434783,423.9130434782609,338.0869565217391,480.4347826086956,338.0869565217391,0.0,0.0,536.9565217391304,338.0869565217391,1
723.4782608695652,203.4782608695652,0.0,0.0,0.0,0.0,0.0,0.0,417.39130434782606,500.8695652173913,751.304347826087,281.7391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751.304347826087,203.4782608695652,0.0,0.0,806.9565217391304,219.1304347826087,0
751.304347826087,391.3043478260869,806.9565217391304,375.6521739130435,695.6521739130435,360.0,640.0,453.9130434782609,667.8260869565217,563.4782608695652,918.2608695652174,391.3043478260869,890.4347826086956,547.8260869565217,779.1304347826087,626.0869565217391,640.0,516.5217391304348,500.8695652173913,594.7826086956521,0.0,0.0,806.9565217391304,563.4782608695652,0.0,0.0,0.0,0.0,751.304347826087,360.0,806.9565217391304,375.6521739130435,0.0,0.0,918.2608695652174,328.69565217391306,1
